id,lat,long,state,farm_type,irradiance,lcoe,capacity,capacity_factor,power_generation,estimated_cost
3507,34.660069,-97.546753,Oklahoma,medium_community,5.614278793,41,2.0,0.234,4098.423519,5320000
3508,34.667549,-96.968201,Oklahoma,large_community,5.606058598,41,5.0,0.234,10231.05694,13300000
3509,34.668789,-96.834656,Oklahoma,medium_community,5.592478275,41,2.0,0.233,4082.509141,5320000
3510,34.66898,-96.812408,Oklahoma,large_community,5.592478275,41,5.0,0.233,10206.27285,13300000
3511,34.669163,-96.790161,Oklahoma,medium_community,5.631732464,41,2.0,0.235,4111.164699,5320000
3512,34.669334,-96.767883,Oklahoma,small_utility,5.631732464,41,5.0,0.235,10277.91175,13300000
3513,34.669506,-96.745636,Oklahoma,large_utility,5.59803009,41,2000.0,0.233,4086561.966,5320000000
3514,34.669674,-96.723389,Oklahoma,large_residential,5.59803009,41,0.015,0.233,30.64921474,39900
3515,34.669834,-96.701111,Oklahoma,medium_residential,5.532948017,41,0.01,0.231,20.19526026,26600
3516,34.671898,-95.699524,Oklahoma,large_community,5.345500946,41,5.0,0.223,9755.539226,13300000
3517,34.671829,-95.677246,Oklahoma,medium_utility,5.336909771,41,500.0,0.222,973986.0332,1330000000
3518,34.671749,-95.654999,Oklahoma,large_utility,5.336909771,41,2000.0,0.222,3895944.133,5320000000
3519,34.671673,-95.632751,Oklahoma,small_utility,5.366808414,41,5.0,0.224,9794.425356,13300000
3520,34.671585,-95.610474,Oklahoma,medium_community,5.366808414,41,2.0,0.224,3917.770142,5320000
3521,34.579136,-91.741577,Arkansas,large_residential,5.372972488,40,0.015,0.224,29.41702437,39900
3522,34.305229,-87.562103,Alabama,large_utility,5.207311153,40,2000.0,0.217,3801337.142,5320000000
3523,33.914963,-83.906403,Georgia,large_utility,5.328861237,41,2000.0,0.222,3890068.703,5320000000
3524,33.818737,-83.167816,Georgia,small_utility,5.392790318,41,5.0,0.225,9841.84233,13300000
3525,33.381573,-80.257965,South Carolina,medium_utility,5.425572872,42,500.0,0.226,990167.0491,1330000000
3526,33.37801,-80.236572,South Carolina,small_community,5.378286839,42,0.15,0.224,294.4612044,399000
3527,33.019745,-113.875885,Arizona,large_community,6.81213522,36,5.0,0.284,12432.14678,13300000
3528,33.023769,-113.854721,Arizona,large_utility,6.81213522,36,2000.0,0.284,4972858.711,5320000000
3529,33.027798,-113.833542,Arizona,medium_utility,6.800080776,36,500.0,0.283,1241014.742,1330000000
3530,33.031818,-113.812363,Arizona,medium_utility,6.739200592,36,500.0,0.281,1229904.108,1330000000
3531,33.035831,-113.791183,Arizona,medium_utility,6.751645565,36,500.0,0.281,1232175.316,1330000000
3532,33.05584,-113.685242,Arizona,large_community,6.759897709,36,5.0,0.282,12336.81332,13300000
3533,33.059822,-113.664032,Arizona,medium_community,6.72725296,36,2.0,0.28,4910.894661,5320000
3534,33.063793,-113.642838,Arizona,small_community,6.72725296,36,0.15,0.28,368.3170996,399000
3535,33.521206,-110.995422,Arizona,medium_utility,6.442444324,36,500.0,0.268,1175746.089,1330000000
3536,33.777496,-109.269257,Arizona,small_residential,6.24952364,36,0.005,0.26,11.40538064,13300
3537,33.810326,-109.030884,New Mexico,large_community,6.241395473,34,5.0,0.26,11390.54674,13300000
3538,33.813286,-109.009201,New Mexico,small_community,6.241395473,34,0.15,0.26,341.7164021,399000
3539,33.816235,-108.987518,New Mexico,large_residential,6.143994808,34,0.015,0.256,33.63837157,39900
3540,33.819176,-108.965836,New Mexico,small_utility,6.143994808,34,5.0,0.256,11212.79052,13300000
3541,34.051746,-107.115921,New Mexico,medium_residential,6.371208191,34,0.01,0.265,23.2549099,26600
3542,34.192333,-105.824677,New Mexico,small_utility,6.503419876,34,5.0,0.271,11868.74127,13300000
3543,34.203457,-105.714996,New Mexico,small_residential,6.470417023,34,0.005,0.27,11.80851107,13300
3544,34.214455,-105.605301,New Mexico,small_utility,6.393381119,34,5.0,0.266,11667.92054,13300000
3545,34.223171,-105.517502,New Mexico,small_residential,6.49692297,34,0.005,0.271,11.85688442,13300
3546,34.225334,-105.495544,New Mexico,small_residential,6.49692297,34,0.005,0.271,11.85688442,13300
3547,34.227493,-105.473602,New Mexico,medium_utility,6.439352036,34,500.0,0.268,1175181.747,1330000000
3548,34.23822,-105.3638,New Mexico,medium_residential,6.404253483,34,0.01,0.267,23.37552521,26600
3549,34.240349,-105.341843,New Mexico,small_community,6.410954952,34,0.15,0.267,350.9997836,399000
3550,34.541203,-101.390961,Texas,small_residential,6.228833675,39,0.005,0.26,11.36762146,13300
3551,34.542427,-101.368805,Texas,large_community,6.228833675,39,5.0,0.26,11367.62146,13300000
3552,34.543648,-101.346649,Texas,small_residential,6.183570862,39,0.005,0.258,11.28501682,13300
3553,34.544872,-101.324463,Texas,small_residential,6.183570862,39,0.005,0.258,11.28501682,13300
3554,34.546082,-101.302307,Texas,medium_utility,6.235395432,39,500.0,0.26,1137959.666,1330000000
3555,34.547291,-101.280151,Texas,small_community,6.235395432,39,0.15,0.26,341.3878999,399000
3556,34.548496,-101.257965,Texas,medium_utility,6.210609913,39,500.0,0.259,1133436.309,1330000000
3557,34.549698,-101.235809,Texas,small_residential,6.17766571,39,0.005,0.257,11.27423992,13300
3558,34.550884,-101.213623,Texas,small_utility,6.135236263,39,5.0,0.256,11196.80618,13300000
3559,34.552074,-101.191467,Texas,medium_utility,6.081243515,39,500.0,0.253,1109826.941,1330000000
3560,34.553265,-101.169281,Texas,large_community,6.081243515,39,5.0,0.253,11098.26941,13300000
3561,34.554443,-101.147125,Texas,medium_residential,6.068947315,39,0.01,0.253,22.1516577,26600
3562,34.581196,-100.614746,Texas,medium_community,6.141476154,39,2.0,0.256,4483.277592,5320000
3563,34.582253,-100.59256,Texas,large_community,6.096910954,39,5.0,0.254,11126.86249,13300000
3564,34.62994,-99.437744,Oklahoma,large_utility,6.012683868,41,2000.0,0.251,4389259.224,5320000000
3565,34.630733,-99.415527,Oklahoma,large_community,6.050706387,41,5.0,0.252,11042.53916,13300000
3566,34.631508,-99.393311,Oklahoma,large_community,5.992146969,41,5.0,0.25,10935.66822,13300000
3567,34.639736,-99.148804,Oklahoma,medium_utility,6.064912796,41,500.0,0.253,1106846.585,1330000000
3568,34.640453,-99.126556,Oklahoma,small_utility,6.064912796,41,5.0,0.253,11068.46585,13300000
3569,34.641167,-99.10434,Oklahoma,medium_community,5.996948719,41,2.0,0.25,4377.772565,5320000
3570,34.644642,-98.993164,Oklahoma,large_utility,5.926921844,41,2000.0,0.247,4326652.946,5320000000
3571,34.645332,-98.970947,Oklahoma,medium_utility,5.926921844,41,500.0,0.247,1081663.237,1330000000
3572,34.646008,-98.9487,Oklahoma,large_utility,5.948097229,41,2000.0,0.248,4342110.977,5320000000
3573,34.649956,-98.815308,Oklahoma,small_residential,5.89033556,41,0.005,0.245,10.7498624,13300
3574,34.6506,-98.79306,Oklahoma,large_community,5.878216267,41,5.0,0.245,10727.74469,13300000
3575,34.65123,-98.770813,Oklahoma,large_utility,5.878216267,41,2000.0,0.245,4291097.875,5320000000
3576,34.687088,-96.8349,Oklahoma,medium_residential,5.582064152,41,0.01,0.233,20.37453415,26600
3577,34.687283,-96.812622,Oklahoma,medium_community,5.582064152,41,2.0,0.233,4074.906831,5320000
3578,34.687473,-96.790344,Oklahoma,medium_utility,5.54187727,41,500.0,0.231,1011392.602,1330000000
3579,34.687634,-96.768097,Oklahoma,medium_community,5.54187727,41,2.0,0.231,4045.570407,5320000
3580,34.687813,-96.74585,Oklahoma,small_utility,5.553124905,41,5.0,0.231,10134.45295,13300000
3581,34.687984,-96.723572,Oklahoma,small_community,5.553124905,41,0.15,0.231,304.0335885,399000
3582,34.690273,-95.72168,Oklahoma,medium_utility,5.376377583,41,500.0,0.224,981188.9089,1330000000
3583,34.687473,-95.209656,Oklahoma,large_utility,5.254419804,41,2000.0,0.219,3835726.457,5320000000
3584,34.687283,-95.187378,Oklahoma,large_residential,5.287554264,41,0.015,0.22,28.9493596,39900
3585,34.687088,-95.1651,Oklahoma,medium_utility,5.287554264,41,500.0,0.22,964978.6532,1330000000
3586,34.686897,-95.142853,Oklahoma,small_utility,5.275654316,41,5.0,0.22,9628.069127,13300000
3587,34.667461,-93.874237,Arkansas,medium_residential,5.241295338,40,0.01,0.218,19.13072798,26600
3588,34.610535,-92.05127,Arkansas,small_residential,5.333216667,40,0.005,0.222,9.733120417,13300
3589,34.561398,-90.985931,Arkansas,medium_residential,5.389699936,40,0.01,0.225,19.67240477,26600
3590,34.108601,-85.38678,Georgia,large_community,5.309212208,41,5.0,0.221,9689.31228,13300000
3591,34.031364,-84.709412,Georgia,large_utility,5.291599751,41,2000.0,0.22,3862867.818,5320000000
3592,33.03347,-113.901886,Arizona,small_residential,6.792382717,36,0.005,0.283,12.39609846,13300
3593,33.037495,-113.880707,Arizona,small_community,6.792382717,36,0.15,0.283,371.8829538,399000
3594,33.569496,-110.805908,Arizona,small_utility,6.499741077,36,5.0,0.271,11862.02747,13300000
3595,33.768192,-109.467773,Arizona,medium_utility,6.142370224,36,500.0,0.256,1120982.566,1330000000
3596,33.771252,-109.446121,Arizona,large_residential,6.142370224,36,0.015,0.256,33.62947698,39900
3597,33.816463,-109.12117,Arizona,large_community,6.165363789,36,5.0,0.257,11251.78891,13300000
3598,33.819435,-109.099487,Arizona,medium_community,6.185890198,36,2.0,0.258,4515.699845,5320000
3599,33.822414,-109.07782,Arizona,large_residential,6.195708752,36,0.015,0.258,33.92150542,39900
3600,33.825378,-109.056122,Arizona,large_utility,6.195708752,36,2000.0,0.258,4522867.389,5320000000
3601,33.828339,-109.034454,New Mexico,medium_residential,6.241395473,34,0.01,0.26,22.78109348,26600
3602,33.831299,-109.012756,New Mexico,large_community,6.193077087,34,5.0,0.258,11302.36568,13300000
3603,33.834259,-108.991074,New Mexico,large_residential,6.22587204,34,0.015,0.259,34.08664942,39900
3604,34.069836,-107.118973,New Mexico,medium_community,6.371208191,34,2.0,0.265,4650.981979,5320000
3605,34.072365,-107.097137,New Mexico,small_community,6.406261444,34,0.15,0.267,350.7428141,399000
3606,34.117012,-106.703644,New Mexico,medium_utility,6.654831409,34,500.0,0.277,1214506.732,1330000000
3607,34.119434,-106.681763,New Mexico,small_utility,6.654831409,34,5.0,0.277,12145.06732,13300000
3608,34.121868,-106.659882,New Mexico,small_residential,6.639421463,34,0.005,0.277,12.11694417,13300
3609,34.21048,-105.827393,New Mexico,small_community,6.503419876,34,0.15,0.271,356.0622382,399000
3610,34.217167,-105.761566,New Mexico,small_utility,6.46630621,34,5.0,0.269,11801.00883,13300000
3611,34.219387,-105.739624,New Mexico,small_community,6.440309525,34,0.15,0.268,352.6069465,399000
3612,34.221603,-105.717682,New Mexico,small_community,6.470417023,34,0.15,0.27,354.255332,399000
3613,34.223808,-105.69574,New Mexico,large_community,6.470417023,34,5.0,0.27,11808.51107,13300000
3614,34.239147,-105.542084,New Mexico,large_residential,6.460960388,34,0.015,0.269,35.37375812,39900
3615,34.241322,-105.520126,New Mexico,small_utility,6.460960388,34,5.0,0.269,11791.25271,13300000
3616,34.243488,-105.498169,New Mexico,medium_residential,6.435239792,34,0.01,0.268,23.48862524,26600
3617,34.245644,-105.476212,New Mexico,large_community,6.411189556,34,5.0,0.267,11700.42094,13300000
3618,34.247799,-105.454254,New Mexico,large_residential,6.411189556,34,0.015,0.267,35.10126282,39900
3619,34.249947,-105.432281,New Mexico,small_community,6.397146702,34,0.15,0.267,350.2437819,399000
3620,34.252102,-105.410324,New Mexico,large_residential,6.397146702,34,0.015,0.267,35.02437819,39900
3621,34.254234,-105.388351,New Mexico,large_community,6.404253483,34,5.0,0.267,11687.76261,13300000
3622,34.256378,-105.366394,New Mexico,large_residential,6.404253483,34,0.015,0.267,35.06328782,39900
3623,34.260628,-105.322449,New Mexico,small_community,6.410954952,34,0.15,0.267,350.9997836,399000
3624,34.558224,-101.414642,Texas,medium_utility,6.229958057,39,500.0,0.26,1136967.345,1330000000
3625,34.55946,-101.392456,Texas,small_utility,6.185108662,39,5.0,0.258,11287.82331,13300000
3626,34.560684,-101.3703,Texas,small_residential,6.185108662,39,0.005,0.258,11.28782331,13300
3627,34.561916,-101.348114,Texas,large_residential,6.197494507,39,0.015,0.258,33.93128243,39900
3628,34.563129,-101.325958,Texas,medium_utility,6.197494507,39,500.0,0.258,1131042.748,1330000000
3629,34.564339,-101.303772,Texas,medium_utility,6.235798359,39,500.0,0.26,1138033.201,1330000000
3630,34.565556,-101.281616,Texas,medium_residential,6.235798359,39,0.01,0.26,22.76066401,26600
3631,34.566753,-101.25943,Texas,medium_community,6.165918827,39,2.0,0.257,4501.120744,5320000
3632,34.567955,-101.237244,Texas,large_community,6.135236263,39,5.0,0.256,11196.80618,13300000
3633,34.569145,-101.215088,Texas,medium_residential,6.135236263,39,0.01,0.256,22.39361236,26600
3634,34.570335,-101.192902,Texas,large_residential,6.081243515,39,0.015,0.253,33.29480824,39900
3635,34.571522,-101.170715,Texas,small_utility,6.081243515,39,5.0,0.253,11098.26941,13300000
3636,34.572708,-101.14856,Texas,large_residential,6.068947315,39,0.015,0.253,33.22748655,39900
3637,34.598408,-100.638245,Texas,small_community,6.090467453,39,0.15,0.254,333.4530931,399000
3638,34.599457,-100.616028,Texas,medium_residential,6.090467453,39,0.01,0.254,22.2302062,26600
3639,34.600521,-100.593842,Texas,large_community,6.121362686,39,5.0,0.255,11171.4869,13300000
3640,34.658741,-99.127441,Oklahoma,large_residential,6.064912796,41,0.015,0.253,33.20539756,39900
3641,34.66824,-98.816071,Oklahoma,medium_residential,5.89033556,41,0.01,0.245,21.49972479,26600
3642,34.668892,-98.793823,Oklahoma,small_residential,5.878216267,41,0.005,0.245,10.72774469,13300
3643,34.669525,-98.771606,Oklahoma,small_residential,5.878216267,41,0.005,0.245,10.72774469,13300
3644,34.705585,-96.812866,Oklahoma,large_utility,5.582064152,41,2000.0,0.233,4074906.831,5320000000
3645,34.705772,-96.790588,Oklahoma,large_residential,5.54187727,41,0.015,0.231,30.34177805,39900
3646,34.705944,-96.768311,Oklahoma,large_residential,5.54187727,41,0.015,0.231,30.34177805,39900
3647,34.70612,-96.746033,Oklahoma,small_utility,5.553124905,41,5.0,0.231,10134.45295,13300000
3648,34.706284,-96.723785,Oklahoma,medium_community,5.553124905,41,2.0,0.231,4053.781181,5320000
3649,34.708637,-95.743896,Oklahoma,large_community,5.376377583,41,5.0,0.224,9811.889089,13300000
3650,34.70858,-95.721619,Oklahoma,small_community,5.376377583,41,0.15,0.224,294.3566727,399000
3651,34.708511,-95.699341,Oklahoma,small_community,5.345500946,41,0.15,0.223,292.6661768,399000
3652,34.708103,-95.588013,Oklahoma,small_community,5.313487053,41,0.15,0.221,290.9134162,399000
3653,34.708008,-95.565735,Oklahoma,large_residential,5.313487053,41,0.015,0.221,29.09134162,39900
3654,34.707912,-95.543457,Oklahoma,small_residential,5.299606323,41,0.005,0.221,9.671781539,13300
3655,34.705944,-95.231689,Oklahoma,large_community,5.254419804,41,5.0,0.219,9589.316142,13300000
3656,34.705772,-95.209412,Oklahoma,medium_community,5.254419804,41,2.0,0.219,3835.726457,5320000
3657,34.705585,-95.187134,Oklahoma,medium_residential,5.287554264,41,0.01,0.22,19.29957306,26600
3658,34.705399,-95.164886,Oklahoma,small_community,5.287554264,41,0.15,0.22,289.493596,399000
3659,34.705204,-95.142609,Oklahoma,small_residential,5.275654316,41,0.005,0.22,9.628069127,13300
3660,34.69408,-94.29657,Arkansas,medium_community,5.196921349,40,2.0,0.217,3793.752585,5320000
3661,34.580803,-91.006714,Arkansas,medium_residential,5.401107788,40,0.01,0.225,19.71404343,26600
3662,34.579659,-90.984558,Arkansas,medium_community,5.389699936,40,2.0,0.225,3934.480953,5320000
3663,34.578518,-90.962341,Arkansas,small_residential,5.389699936,40,0.005,0.225,9.836202383,13300
3664,34.535152,-90.186462,Mississippi,small_residential,5.299969196,38,0.005,0.221,9.672443783,13300
3665,33.872181,-83.291046,Georgia,small_community,5.400755405,41,0.15,0.225,295.6913584,399000
3666,33.783134,-109.493103,Arizona,large_residential,6.178137302,36,0.015,0.257,33.82530173,39900
3667,33.78619,-109.471436,Arizona,large_residential,6.142370224,36,0.015,0.256,33.62947698,39900
3668,33.789246,-109.449799,Arizona,large_utility,6.142370224,36,2000.0,0.256,4483930.264,5320000000
3669,33.792297,-109.428131,Arizona,medium_community,6.152272701,36,2.0,0.256,4491.159072,5320000
3670,33.831497,-109.146439,Arizona,large_residential,6.148295879,36,0.015,0.256,33.66191994,39900
3671,33.834488,-109.124756,Arizona,medium_utility,6.148295879,36,500.0,0.256,1122063.998,1330000000
3672,33.837456,-109.103073,Arizona,medium_community,6.201574802,36,2.0,0.258,4527.149605,5320000
3673,33.843395,-109.059692,Arizona,medium_community,6.27085638,36,2.0,0.261,4577.725157,5320000
3674,33.846355,-109.03801,New Mexico,large_utility,6.193077087,34,2000.0,0.258,4520946.274,5320000000
3675,34.087936,-107.122025,New Mexico,small_utility,6.334909916,34,5.0,0.264,11561.2106,13300000
3676,34.090473,-107.100174,New Mexico,small_utility,6.406261444,34,5.0,0.267,11691.42714,13300000
3677,34.135113,-106.706573,New Mexico,small_community,6.654831409,34,0.15,0.277,364.3520196,399000
3678,34.13755,-106.684692,New Mexico,large_community,6.654831409,34,5.0,0.277,12145.06732,13300000
3679,34.13998,-106.662811,New Mexico,medium_residential,6.639421463,34,0.01,0.277,24.23388834,26600
3680,34.149643,-106.575256,New Mexico,medium_utility,6.684597015,34,500.0,0.279,1219938.955,1330000000
3681,34.228619,-105.830093,New Mexico,medium_residential,6.503419876,34,0.01,0.271,23.73748255,26600
3682,34.235306,-105.764252,New Mexico,medium_community,6.394637585,34,2.0,0.266,4668.085437,5320000
3683,34.237537,-105.74231,New Mexico,small_utility,6.37641573,34,5.0,0.266,11636.95871,13300000
3684,34.239746,-105.720367,New Mexico,medium_residential,6.37641573,34,0.01,0.266,23.27391741,26600
3685,34.241955,-105.69841,New Mexico,large_community,6.374636173,34,5.0,0.266,11633.71102,13300000
3686,34.24416,-105.676453,New Mexico,small_residential,6.447101593,34,0.005,0.269,11.76596041,13300
3687,34.257298,-105.544708,New Mexico,large_utility,6.460960388,34,2000.0,0.269,4716501.083,5320000000
3688,34.259472,-105.522751,New Mexico,medium_utility,6.460960388,34,500.0,0.269,1179125.271,1330000000
3689,34.261635,-105.500793,New Mexico,medium_utility,6.435239792,34,500.0,0.268,1174431.262,1330000000
3690,34.263802,-105.478821,New Mexico,small_community,6.411189556,34,0.15,0.267,351.0126282,399000
3691,34.265957,-105.456848,New Mexico,small_community,6.411189556,34,0.15,0.267,351.0126282,399000
3692,34.268105,-105.434875,New Mexico,small_residential,6.397146702,34,0.005,0.267,11.67479273,13300
